1		0.363871953
2		0.338011711
3		0.313434356
4		0.291305934
5		0.27148918
6		0.253731013
7		0.23772155
8		0.223216696
9		0.210040913
10		0.198020962
11		0.187028185
12		0.176928743
13		0.1675984
14		0.158971152
15		0.15098958
16		0.143568428
17		0.136666093
18		0.130230919
19		0.118590893
20		0.11333217
21		0.108388208
22		0.103747103
23		0.103747103
24		0.099385413
25		0.095280261
26		0.091411244
27		0.087764469
28		0.084326554
29		0.081073978
30		0.077996729
31		0.075084775
32		7.23E-02
